loop_cnt,region,inherit,reward,outcome,h,g,f
1023,2,2,0.1,2,9,54,63
1024,3,3,0.1,2,12,51,63
1025,0,4,0.1,2,25,39,64
1026,1,3,0.1,2,28,34,62
1027,5,0,0.1,2,8,71,79
1028,2,1,0.1,2,8,55,63
1029,3,3,0.1,2,13,51,64
1031,4,0,0.1,2,8,71,79
1032,0,6,0.1,2,26,36,62
1033,1,3,0.1,2,28,34,62
1035,5,0,0.1,2,9,70,79
1036,2,1,0.1,2,8,55,63
1037,3,2,0.1,2,13,52,65
1039,4,0,0.1,2,10,69,79
1040,0,7,0.1,2,25,34,59
1041,1,4,0.1,2,28,35,63
1042,2,2,0.1,2,8,57,65
1043,5,0,0.1,2,8,71,79
1044,3,5,0.1,2,14,47,61
1045,4,0,0.1,2,8,71,79
1046,0,3,0.1,2,25,38,63
1047,1,5,0.1,2,28,36,64
1048,2,2,0.1,2,8,55,63
1049,3,3,0.1,2,14,53,67
1050,5,0,0.1,2,8,71,79
1051,4,0,0,0,11,67,78
1052,0,5,0.1,2,26,37,63
1053,1,4,0.1,2,28,33,61
1054,2,1,0.1,2,7,56,63
1055,3,3,0.1,2,13,49,62
1059,5,0,0.1,2,8,71,79
1060,0,6,0.1,2,25,35,60
1061,1,7,0,0,28,32,60
1062,2,1,0.1,2,6,59,65
1063,3,1,0.1,2,13,50,63
1064,4,0,0.1,2,8,71,79
1066,5,0,0.1,2,8,71,79
1067,0,4,0.1,2,25,36,61
1068,2,1,0.1,2,7,56,63
1069,3,2,0.1,2,13,52,65
1070,4,0,0.1,2,8,71,79
1073,5,0,0.1,2,8,71,79
1074,1,7,0.1,2,29,31,60
1075,0,4,0.1,2,25,36,61
1076,2,0,0.1,2,6,60,66
1077,3,2,0.1,2,13,52,65
1078,4,0,0.1,2,8,71,79
1081,5,0,0.1,2,8,71,79
1082,0,4,0.1,2,24,40,64
1083,1,4,0.1,2,29,35,64
1084,2,1,0.1,2,8,57,65
1085,3,1,0.1,2,14,53,67
1088,4,0,0,0,8,71,79
1090,5,0,0.1,2,8,71,79
1091,0,6,0.1,2,25,33,58
1092,1,4,0.1,2,28,37,65
1093,2,2,0.1,2,8,55,63
1094,3,2,0.1,2,12,52,64
1096,5,0,0.1,2,8,71,79
1097,0,7,0.1,2,27,32,59
1098,1,5,0.1,2,28,35,63
1099,4,0,0.1,2,9,70,79
1100,2,2,0.1,2,7,58,65
1101,3,2,0.1,2,13,52,65
1103,5,0,0.1,2,8,71,79
1104,0,6,0.1,2,25,38,63
1105,1,3,0.1,2,28,35,63
1106,2,2,0.1,2,7,58,65
1107,3,3,0.1,2,13,50,63
1108,4,0,0.1,2,8,71,79
1110,5,0,0.1,2,8,71,79
1111,0,4,0.1,2,25,37,62
1112,1,5,0.1,2,28,36,64
1113,2,1,0.1,2,6,59,65
1114,3,1,0.1,2,12,52,64
1116,4,0,0.1,2,9,70,79
1117,5,0,0.1,2,8,71,79
1118,0,4,0.1,2,26,33,59
1119,1,2,0.1,2,28,34,62
1120,3,3,0.1,2,13,52,65
1121,2,1,0.1,2,8,57,65
1122,4,0,0.1,2,8,71,79
1125,5,0,0.1,2,8,71,79
1126,0,5,0.1,2,24,41,65
1127,1,4,0.1,2,28,33,61
1128,3,2,0.1,2,13,53,66
1129,2,2,0.1,2,6,59,65
1132,4,1,0.1,2,8,71,79
1134,5,1,0.1,2,8,71,79
1135,0,7,0.1,2,24,38,62
1136,1,4,0.1,2,28,33,61
1137,3,2,0.1,2,13,53,66
1138,2,1,0.1,2,5,60,65
1140,4,0,0,0,8,71,79
1141,5,1,0.1,2,8,71,79
1142,0,8,0.1,2,24,38,62
1143,1,5,0.1,2,29,35,64
1144,3,2,0.1,2,13,51,64
1145,2,1,0.1,2,8,55,63
1147,5,0,0.1,2,8,71,79
1148,0,2,0.1,2,26,37,63
1149,1,3,0.1,2,28,34,62
1150,3,1,0.1,2,12,52,64
1153,4,0,0.1,2,11,67,78
1154,2,1,0.1,2,7,56,63
1155,0,7,0.1,2,26,33,59
1158,5,0,0.1,2,8,71,79
1159,1,4,0,0,28,33,61
1160,3,1,0.1,2,13,53,66
1161,2,0,0.1,2,5,60,65
1164,4,0,0.1,2,8,71,79
1165,0,5,0.1,2,27,33,60
1166,5,0,0.1,2,8,71,79
1167,3,3,0.1,2,13,52,65
1168,2,1,0.05,1,9,54,63
1169,4,0,0,0,8,71,79
1170,1,6,0.1,2,28,32,60
1171,0,5,0.1,2,26,34,60
1172,5,0,0.1,2,8,71,79
1173,3,5,0.1,2,14,46,60
1174,2,0,0.1,2,5,60,65
1175,0,7,0.1,2,29,30,59
1176,1,5,0.1,2,28,37,65
1180,5,0,0.05,1,8,71,79
1181,4,0,0.1,2,8,71,79
1182,3,2,0.1,2,13,52,65
1183,2,2,0.1,2,8,55,63
1184,0,5,0.1,2,24,39,63
1185,1,6,0.1,2,28,33,61
1186,4,1,0.1,2,9,70,79
1187,3,5,0.1,2,13,49,62
1188,5,1,0.1,2,8,71,79
1189,2,1,0.1,2,5,60,65
1190,0,4,0.1,2,25,37,62
1191,1,6,0.1,2,28,33,61
1192,3,5,0.1,2,13,48,61
1193,4,0,0.1,2,8,71,79
1194,5,0,0.1,2,9,70,79
1195,2,0,0.1,2,6,60,66
1196,0,6,0.1,2,28,35,63
1197,1,6,0.1,2,28,33,61
1198,3,2,0.1,2,13,52,65
1199,4,0,0,0,8,71,79
1200,5,0,0.1,2,8,71,79
1201,2,1,0.1,2,8,55,63
1202,0,5,0.1,2,25,37,62
1203,1,6,0.1,2,28,36,64
1204,3,6,0.1,2,14,49,63
1205,2,0,0.1,2,4,61,65
1206,5,0,0.1,2,8,71,79
1207,0,3,0.1,2,25,38,63
1208,1,4,0.1,2,28,34,62
1211,4,0,0.05,1,8,71,79
1212,3,2,0.1,2,14,53,67
1213,2,0,0.1,2,5,61,66
1214,5,0,0.1,2,8,71,79
1215,0,5,0.1,2,24,35,59
1216,1,2,0,0,28,34,62
1217,3,5,0.1,2,14,48,62
1219,4,1,0.1,2,10,69,79
1220,2,1,0.1,2,8,56,64
1221,5,0,0.1,2,8,71,79
1222,0,4,0.1,2,25,39,64
1223,3,5,0.1,2,14,49,63
1225,4,0,0.1,2,9,70,79
1226,2,1,0.1,2,6,59,65
1227,5,0,0.1,2,8,71,79
1228,1,6,0.1,2,28,35,63
1229,0,6,0.1,2,24,38,62
1230,3,4,0.1,2,14,49,63
1231,2,1,0.1,2,8,56,64
1232,4,0,0.1,2,8,71,79
1233,5,0,0.1,2,8,71,79
1234,1,6,0.1,2,27,36,63
1235,0,4,0.1,2,26,35,61
1236,3,5,0.1,2,14,48,62
1237,2,0,0.1,2,4,61,65
1238,4,0,0,0,8,71,79
1239,5,0,0.1,2,8,71,79
1240,1,6,0.1,2,28,35,63
1241,0,5,0.1,2,24,40,64
1242,3,3,0.1,2,14,49,63
1243,2,1,0.1,2,8,56,64
1244,5,0,0.1,2,8,71,79
1245,1,3,0.1,2,28,36,64
1246,0,6,0.1,2,28,34,62
1247,3,2,0.1,2,13,52,65
1248,4,0,0.1,2,8,71,79
1249,2,1,0.1,2,6,59,65
1251,5,0,0.1,2,8,71,79
1252,0,5,0.1,2,26,35,61
1253,1,6,0.1,2,28,35,63
1254,3,3,0.1,2,14,53,67
1255,4,0,0.1,2,9,70,79
1256,2,0,0.1,2,3,62,65
1257,0,5,0.1,2,25,36,61
1258,1,2,0.1,2,28,37,65
1260,5,0,0.1,2,9,70,79
1261,3,4,0.1,2,13,49,62
1264,4,0,0.1,2,10,69,79
1265,2,1,0.1,2,8,57,65
1266,0,6,0.1,2,24,38,62
1267,1,5,0.1,2,27,36,63
1269,5,1,0.1,2,8,71,79
1270,3,5,0.1,2,13,50,63
1271,2,0,0.1,2,4,61,65
1272,4,0,0.1,2,8,71,79
1273,0,4,0.1,2,25,36,61
1274,1,3,0.1,2,28,36,64
1280,5,0,0.1,2,8,71,79
1281,3,1,0.1,2,14,52,66
1282,2,1,0.1,2,6,59,65
1284,4,0,0.1,2,11,68,79
1285,0,2,0.1,2,26,37,63
1286,1,4,0.1,2,28,34,62
1287,5,0,0.1,2,9,70,79
1288,3,2,0.1,2,14,51,65
1289,2,1,0.1,2,8,57,65
1290,4,0,0.1,2,11,67,78
1291,0,3,0.1,2,25,39,64
1292,1,3,0.1,2,28,35,63
1293,5,0,0.1,2,8,71,79
1294,3,1,0.1,2,13,50,63
1295,2,1,0.1,2,3,63,66
1296,4,0,0.1,2,11,68,79
1297,0,5,0.1,2,24,40,64
1298,1,7,0.1,2,28,32,60
1299,5,0,0.1,2,8,71,79
1300,3,2,0.1,2,13,50,63
1301,2,1,0,0,7,56,63
1303,4,0,0.1,2,8,71,79
1304,0,3,0.1,2,25,36,61
1305,1,6,0.1,2,28,34,62
1306,3,4,0.1,2,14,50,64
1307,5,0,0.1,2,8,71,79
1308,4,0,0,0,8,71,79
1309,0,4,0.1,2,25,37,62
1310,1,5,0.1,2,28,37,65
1311,3,4,0.1,2,14,49,63
1315,5,0,0.1,2,8,71,79
1316,2,0,0.1,2,6,61,67
1317,0,5,0.1,2,25,36,61
1318,1,4,0.1,2,28,36,64
1319,3,2,0.1,2,13,51,64
1321,5,0,0.1,2,8,71,79
1322,2,1,0.1,2,7,58,65
1323,4,0,0.1,2,9,70,79
1324,0,5,0.1,2,25,36,61
1325,1,3,0.1,2,28,34,62
1326,3,2,0.1,2,13,52,65
1329,5,0,0.1,2,9,70,79
1330,2,0,0.1,2,3,62,65
1331,4,0,0.1,2,9,70,79
1332,0,5,0.1,2,25,36,61
1333,3,7,0.1,2,14,47,61
1334,1,5,0.1,2,28,35,63
1335,2,1,0.1,2,6,59,65
1338,5,0,0.1,2,8,71,79
1339,4,0,0.1,2,10,69,79
1340,0,4,0.1,2,26,33,59
1341,3,5,0.1,2,13,48,61
1342,1,5,0.1,2,28,33,61
1343,2,2,0.1,2,7,58,65
1344,5,0,0.1,2,8,71,79
1345,4,0,0.1,2,9,70,79
1346,0,4,0.1,2,25,34,59
1347,3,2,0.1,2,13,52,65
1348,1,3,0.1,2,28,35,63
1349,2,1,0.1,2,5,60,65
1350,5,0,0.1,2,8,71,79
1351,0,5,0.1,2,24,35,59
1352,4,0,0.1,2,8,71,79
1353,3,2,0.1,2,13,50,63
1354,1,3,0.1,2,28,34,62
1355,2,1,0.1,2,2,63,65
1357,5,0,0.1,2,8,71,79
1358,0,5,0.1,2,25,36,61
1362,4,0,0.1,2,8,71,79
1363,3,4,0.1,2,14,49,63
1364,1,2,0,0,28,34,62
1365,2,0,0.1,2,3,62,65
1367,5,0,0.1,2,8,71,79
1368,0,4,0.1,2,25,37,62
1370,4,0,0.1,2,8,71,79
1371,3,2,0.1,2,14,51,65
1372,2,1,0.1,2,7,56,63
1375,5,0,0.1,2,8,71,79
1376,0,7,0.1,2,27,33,60
1377,1,4,0.1,2,29,34,63
1379,4,0,0,0,8,71,79
1380,3,1,0.1,2,13,52,65
1381,2,0,0.1,2,3,62,65
1383,5,0,0.1,2,8,71,79
1384,0,6,0.1,2,24,39,63
1385,1,3,0.1,2,28,34,62
1386,3,7,0.1,2,14,48,62
1387,2,0,0.1,2,4,61,65
1388,5,0,0.1,2,8,71,79
1389,0,5,0.1,2,27,35,62
1393,4,0,0.1,2,8,71,79
1394,1,5,0.1,2,28,32,60
1395,3,5,0.1,2,14,47,61
1396,2,1,0.1,2,6,59,65
1398,5,0,0.1,2,8,71,79
1399,0,4,0.1,2,25,36,61
1401,4,0,0.1,2,10,69,79
1402,1,5,0.1,2,28,35,63
1403,3,3,0.1,2,13,50,63
1404,2,1,0.1,2,7,62,69
1405,5,0,0.1,2,8,71,79
1406,0,3,0.1,2,24,41,65
1407,4,0,0,0,8,71,79
1408,3,3,0.1,2,13,52,65
1409,1,3,0.1,2,28,36,64
1410,2,1,0.1,2,9,54,63
1413,5,0,0.1,2,8,71,79
1414,0,7,0.1,2,24,42,66
1415,3,6,0.1,2,14,49,63
1416,1,5,0.1,2,29,35,64
1417,2,1,0.1,2,2,64,66
1418,5,0,0.1,2,8,71,79
1419,0,4,0.1,2,25,36,61
1422,4,0,0,0,11,68,79
1423,3,2,0.1,2,13,50,63
1424,1,4,0.1,2,28,36,64
1425,2,1,0.1,2,3,62,65
1427,5,0,0.1,2,8,71,79
1428,0,2,0.1,2,23,40,63
1429,3,4,0.1,2,13,50,63
1430,1,7,0.1,2,29,35,64
1431,2,2,0.1,2,7,58,65
1432,4,1,0.1,2,9,70,79
1433,5,1,0.1,2,8,71,79
1434,0,7,0.1,2,25,37,62
1435,3,5,0.1,2,14,49,63
1436,1,5,0.1,2,28,36,64
1437,2,0,0.1,2,4,61,65
1439,4,0,0.1,2,8,71,79
1440,0,6,0.1,2,24,38,62
1443,5,0,0.1,2,9,70,79
1444,3,3,0.1,2,13,50,63
1445,1,5,0.1,2,29,37,66
1446,2,1,0.1,2,6,59,65
1447,0,6,0.1,2,25,38,63
1448,4,0,0,0,8,71,79
1449,5,0,0.1,2,8,71,79
1450,3,6,0.1,2,14,49,63
1451,1,3,0.1,2,29,33,62
1452,2,1,0.1,2,3,62,65
1453,0,5,0.1,2,25,36,61
1454,5,0,0.1,2,8,71,79
1455,3,2,0.1,2,14,51,65
1456,1,7,0.1,2,28,33,61
1457,2,1,0.1,2,2,63,65
1458,4,0,0.1,2,11,68,79
1459,0,4,0.1,2,25,37,62
1460,5,0,0.1,2,8,71,79
1461,3,3,0.1,2,14,50,64
1462,1,7,0.1,2,28,37,65
1463,2,1,0.1,2,7,62,69
1464,4,1,0.1,2,11,68,79
1465,0,5,0.1,2,25,36,61
1467,5,0,0.1,2,8,71,79
1468,3,2,0.1,2,13,52,65
1469,1,0,0,0,28,32,60
1470,2,0,0.1,2,4,61,65
1471,0,7,0.1,2,26,38,64
1473,4,0,0,0,10,69,79
1474,5,0,0,0,8,71,79
1475,3,2,0.1,2,14,51,65
1476,2,1,0.1,2,5,61,66
1477,0,4,0.1,2,25,37,62
1478,3,1,0.1,2,13,52,65
1479,1,0,0,0,28,34,62
1480,2,0,0.1,2,6,61,67
1481,4,0,0.1,2,9,70,79
1482,0,4,0.1,2,25,36,61
1483,5,0,0,0,8,71,79
1484,3,1,0.1,2,14,52,66
1485,2,0,0.1,2,4,62,66
1486,0,4,0.1,2,25,36,61
1487,4,0,0.1,2,10,69,79
1488,1,6,0.1,2,28,37,65
1489,3,6,0.1,2,13,48,61
1490,2,1,0.1,2,6,59,65
1494,5,0,0,0,8,71,79
1495,0,3,0.1,2,25,37,62
1496,4,0,0,0,8,71,79
1497,1,7,0.1,2,28,35,63
1498,3,2,0.1,2,13,53,66
1499,2,1,0.1,2,2,63,65
1500,0,6,0.1,2,24,35,59
1501,1,4,0.1,2,28,34,62
1502,3,2,0.1,2,13,50,63
1503,2,1,0.1,2,9,57,66
1504,5,0,0,0,8,71,79
1505,0,4,0.1,2,27,35,62
1507,4,0,0.1,2,9,70,79
1508,3,4,0.1,2,14,49,63
1509,1,6,0.1,2,29,33,62
1510,2,3,0.1,2,2,63,65
1511,0,3,0.1,2,23,40,63
1512,4,1,0.1,2,10,69,79
1513,3,2,0.1,2,14,51,65
1514,1,7,0.1,2,28,37,65
1515,2,3,0.1,2,2,63,65
1517,5,0,0,0,8,71,79
1518,0,5,0.1,2,24,40,64
1519,4,0,0.1,2,8,71,79
1520,3,2,0.1,2,12,51,63
1521,1,5,0.1,2,28,33,61
1522,2,1,0.1,2,2,63,65
1523,0,6,0.1,2,24,39,63
1524,4,1,0.1,2,9,70,79
1525,3,1,0.1,2,13,51,64
1526,1,4,0.1,2,28,34,62
1527,2,2,0.1,2,2,63,65
1528,5,0,0,0,8,71,79
1529,0,0,0.1,2,22,41,63
1530,3,1,0.1,2,13,53,66
1532,4,0,0,0,8,71,79
1533,1,4,0.1,2,28,35,63
1534,2,1,0.1,2,2,64,66
1535,0,5,0.1,2,24,40,64
1536,3,4,0.1,2,14,49,63
1537,1,3,0.1,2,28,34,62
1538,2,0,0.1,2,2,64,66
1539,5,0,0.05,1,9,70,79
1540,0,6,0.1,2,24,37,61
1541,4,0,0.1,2,11,67,78
1542,3,2,0.1,2,13,52,65
1543,1,4,0.1,2,28,36,64
1544,2,0,0.1,2,3,62,65
1545,0,3,0.1,2,26,37,63
1546,5,0,0,0,8,71,79
1547,3,2,0.1,2,14,53,67
1548,4,0,0,0,10,69,79
1549,1,3,0.1,2,27,38,65
1550,2,0,0.1,2,4,61,65
1551,0,6,0.1,2,24,39,63
1552,3,2,0.1,2,13,50,63
1553,1,3,0.1,2,28,34,62
1554,2,0,0.1,2,3,65,68
1556,5,0,0,0,8,71,79
1557,0,3,0.1,2,24,41,65
1561,4,0,0.1,2,8,71,79
1562,3,1,0.1,2,12,53,65
1563,1,5,0.1,2,28,33,61
1564,2,1,0.1,2,2,64,66
1565,0,7,0.1,2,25,38,63
1566,3,2,0.1,2,13,52,65
1568,4,0,0.1,2,8,71,79
1569,1,5,0.1,2,28,35,63
1570,2,1,0.1,2,2,63,65
1571,5,0,0,0,8,71,79
1572,0,1,0.1,2,21,42,63
1573,3,1,0.1,2,13,52,65
1575,4,0,0.1,2,11,68,79
1576,1,0,0,0,28,34,62
1577,2,0,0.1,2,6,61,67
1578,0,1,0.1,2,20,43,63
1579,3,1,0.1,2,13,52,65
1581,4,0,0.1,2,9,70,79
1582,2,0,0.1,2,3,65,68
1586,5,0,0,0,8,71,79
1587,0,1,0.1,2,19,44,63
1588,3,4,0.1,2,14,49,63
1589,4,0,0,0,9,70,79
1590,1,2,0.1,2,27,38,65
1591,2,1,0.1,2,2,63,65
1592,0,7,0.1,2,25,38,63
1593,3,2,0.1,2,13,52,65
1594,1,3,0.1,2,28,35,63
1595,2,1,0.1,2,2,63,65
1597,5,0,0.1,2,9,70,79
1598,0,6,0.1,2,24,38,62
1599,3,3,0.1,2,13,49,62
1600,4,1,0.1,2,8,71,79
1601,1,5,0.1,2,29,38,67
1602,2,0,0.1,2,4,61,65
1603,5,0,0,0,8,71,79
1604,0,3,0.1,2,24,41,65
1605,3,3,0.1,2,14,51,65
1606,4,0,0,0,8,71,79
1607,1,4,0.1,2,28,33,61
1608,2,2,0.1,2,2,63,65
1609,0,5,0.1,2,24,40,64
1610,3,2,0.1,2,12,53,65
1611,1,6,0.1,2,28,34,62
1612,2,0,0.1,2,3,62,65
1614,5,0,0,0,8,71,79
1615,0,6,0.1,2,24,38,62
1616,3,3,0.1,2,13,51,64
1617,4,0,0,0,10,69,79
1618,1,5,0.1,2,28,34,62
1619,2,0,0.1,2,5,62,67
1620,0,5,0.1,2,25,36,61
1621,3,2,0.1,2,14,52,66
1622,1,3,0.1,2,28,36,64
1623,2,0,0.1,2,2,66,68
1624,5,0,0,0,8,71,79
1625,0,2,0.1,2,23,42,65
1626,3,2,0.1,2,13,54,67
1627,4,0,0.1,2,9,70,79
1628,2,1,0.1,2,2,64,66
1629,1,2,0.1,2,28,36,64
1630,0,5,0.1,2,24,39,63
1631,3,2,0.1,2,12,53,65
1633,4,0,0,0,8,71,79
1634,2,0,0.1,2,5,60,65
1635,1,4,0.1,2,27,39,66
1637,5,0,0,0,8,71,79
1638,0,5,0.1,2,24,35,59
1639,3,1,0.1,2,12,53,65
1640,2,1,0.1,2,2,63,65
1641,1,6,0.1,2,28,35,63
1642,0,5,0.1,2,24,42,66
1643,3,2,0.1,2,13,54,67
1644,4,0,0,0,8,71,79
1645,2,1,0.1,2,2,64,66
1646,1,2,0.1,2,28,34,62
1647,5,0,0,0,8,71,79
1648,0,1,0.1,2,20,43,63
1649,3,2,0.1,2,13,50,63
1650,2,2,0.1,2,2,63,65
1651,1,5,0.1,2,28,37,65
1652,0,0,0.1,2,22,41,63
1653,3,2,0.1,2,12,53,65
1655,4,0,0.1,2,9,70,79
1656,2,0,0.1,2,2,64,66
1657,5,0,0,0,8,71,79
1658,1,6,0.1,2,28,35,63
1659,0,5,0.1,2,25,37,62
1660,3,4,0.1,2,13,50,63
1663,4,0,0,0,8,71,79
1664,2,1,0.05,1,2,64,66
1665,1,6,0.1,2,28,32,60
1666,0,5,0.1,2,25,37,62
1667,3,3,0.1,2,15,53,68
1669,5,0,0,0,8,71,79
1670,1,8,0.1,2,28,32,60
1671,0,4,0.1,2,26,38,64
1672,2,2,0.1,2,2,64,66
1673,3,7,0.1,2,14,48,62
1674,4,1,0.1,2,9,70,79
1675,1,7,0.1,2,28,35,63
1676,0,4,0.1,2,24,41,65
1677,2,1,0.1,2,2,63,65
1678,3,2,0.1,2,13,54,67
1679,4,0,0,0,8,71,79
1680,5,0,0,0,8,71,79
1681,1,0,0,0,28,32,60
1682,0,5,0.1,2,24,41,65
1683,2,2,0.1,2,2,64,66
1684,3,2,0.1,2,12,51,63
1685,0,4,0.1,2,24,43,67
1686,2,0,0.1,2,5,60,65
1687,3,6,0.1,2,14,48,62
1688,4,1,0.1,2,12,67,79
1690,5,0,0.05,1,9,70,79
1691,1,3,0.1,2,28,34,62
1692,0,5,0.1,2,24,35,59
1693,2,2,0.1,2,2,64,66
1694,3,3,0.1,2,13,54,67
1695,4,0,0,0,8,71,79
1696,1,4,0.1,2,28,35,63
1697,0,5,0.1,2,24,37,61
1698,2,0,0.1,2,5,67,72
1699,3,3,0.1,2,13,51,64
1700,5,0,0,0,8,71,79
1701,1,3,0.1,2,28,34,62
1702,0,5,0.1,2,24,40,64
1703,2,0,0.1,2,2,66,68
1704,3,2,0.1,2,13,54,67
1705,4,0,0,0,8,71,79
1706,1,6,0.1,2,28,35,63
1707,0,1,0.1,2,21,42,63
1708,2,0,0.1,2,4,62,66
1709,3,2,0.1,2,13,54,67
1710,5,0,0,0,8,71,79
1711,1,9,0.1,2,28,32,60
1712,0,6,0.1,2,24,39,63
1713,2,0,0.1,2,3,62,65
1714,3,2,0.1,2,13,50,63
1715,4,0,0.05,1,9,70,79
1716,1,5,0.1,2,28,37,65
1717,0,7,0.1,2,24,39,63
1718,2,0,0.1,2,3,65,68
1719,3,2,0.05,1,12,53,65
1720,5,0,0,0,8,71,79
1721,1,4,0.1,2,28,35,63
1722,0,2,0.1,2,23,40,63
1723,2,1,0.05,1,3,62,65
1724,4,0,0.1,2,8,71,79
1725,3,2,0.1,2,13,54,67
1726,1,6,0.1,2,28,35,63
1727,0,5,0.1,2,24,40,64
1728,4,0,0.05,1,8,71,79
1729,5,0,0,0,8,71,79
1730,2,0,0.1,2,2,64,66
1731,3,1,0.1,2,13,53,66
1732,1,3,0.1,2,28,38,66
1733,0,0,0.1,2,22,41,63
1734,2,0,0.1,2,2,64,66
1735,3,2,0.1,2,13,52,65
1736,4,0,0.1,2,9,70,79
1737,0,1,0.1,2,20,43,63
1738,1,6,0,0,28,35,63
1739,5,1,0.1,2,9,70,79
1740,2,1,0.1,2,3,65,68
1741,3,5,0.1,2,14,49,63
1742,4,0,0.1,2,9,70,79
1743,0,4,0.1,2,23,42,65
1745,5,0,0,0,8,71,79
1746,2,1,0.1,2,2,63,65
1747,3,2,0.1,2,13,50,63
1748,1,5,0.1,2,28,35,63
1749,0,0,0.1,2,22,41,63
1751,4,0,0.1,2,10,69,79
1752,2,0,0.05,1,2,64,66
1753,3,1,0.1,2,14,51,65
1754,1,6,0,0,28,33,61
1755,0,5,0.1,2,25,37,62
1756,4,0,0,0,8,71,79
1757,5,0,0,0,8,71,79
1758,3,2,0.1,2,13,52,65
1759,2,0,0.1,2,3,62,65
1760,0,3,0.1,2,22,43,65
1761,3,3,0.1,2,14,55,69
1762,1,5,0.1,2,28,35,63
1763,2,0,0,0,3,65,68
1764,0,2,0.1,2,23,40,63
1765,4,0,0.1,2,9,70,79
1766,3,2,0.1,2,14,55,69
1767,5,0,0,0,8,71,79
1768,1,4,0.1,2,28,35,63
1769,0,3,0.1,2,21,44,65
1770,4,0,0.1,2,8,71,79
1771,3,2,0.1,2,14,51,65
1772,2,0,0.1,2,2,66,68
1773,1,3,0.1,2,28,33,61
1774,0,1,0.1,2,19,44,63
1775,4,0,0.1,2,8,71,79
1776,3,3,0.1,2,14,50,64
1777,5,0,0,0,8,71,79
1778,2,0,0.1,2,2,64,66
1779,1,7,0,0,28,32,60
1780,0,2,0.1,2,20,43,63
1782,4,0,0,0,8,71,79
1783,3,2,0.1,2,13,53,66
1784,2,0,0.1,2,3,65,68
1785,0,1,0.1,2,22,42,64
1786,3,1,0.1,2,13,52,65
1787,5,0,0.1,2,9,70,79
1788,2,2,0.1,2,2,63,65
1789,1,6,0,0,28,33,61
1790,0,3,0.1,2,24,41,65
1792,4,0,0.1,2,11,67,78
1793,3,2,0.1,2,14,53,67
1794,5,0,0,0,8,71,79
1795,2,1,0.1,2,2,65,67
1796,0,3,0.1,2,21,44,65
1797,4,0,0,0,10,69,79
1798,3,1,0.1,2,12,53,65
1799,2,2,0.1,2,2,64,66
1800,1,2,0.1,2,28,33,61
1801,0,4,0.1,2,25,38,63
1802,3,3,0.1,2,13,52,65
1803,2,0,0.1,2,2,64,66
1804,1,3,0.1,2,28,34,62
1805,5,0,0,0,8,71,79
1806,0,4,0.1,2,25,37,62
1807,3,1,0.1,2,13,52,65
1808,4,0,0,0,8,71,79
1809,2,0,0.1,2,2,66,68
1810,1,5,0,0,27,36,63
1811,0,2,0.1,2,20,43,63
1812,3,2,0.1,2,13,50,63
1813,2,1,0.1,2,2,64,66
1814,0,3,0.1,2,22,43,65
1815,5,0,0.1,2,9,70,79
1816,3,6,0.1,2,14,48,62
1817,4,0,0.1,2,8,71,79
1818,2,1,0.1,2,2,64,66
1819,1,7,0.1,2,28,35,63
1820,0,0,0.05,1,22,41,63
1823,5,0,0.05,1,9,70,79
1824,3,2,0.1,2,13,52,65
1826,4,0,0.1,2,9,70,79
1827,2,0,0.1,2,4,62,66
1828,1,4,0.1,2,28,34,62
1829,0,1,0.1,2,21,42,63
1830,3,3,0.1,2,13,52,65
1831,5,0,0,0,8,71,79
1832,4,0,0.1,2,9,70,79
1833,2,0,0.1,2,2,66,68
1834,1,0,0,0,28,34,62
1835,0,3,0.1,2,24,41,65
1836,3,2,0.1,2,13,54,67
1837,2,2,0.1,2,2,64,66
1838,4,0,0.1,2,11,68,79
1839,0,0,0.05,1,22,41,63
1840,3,2,0.1,2,13,51,64
1841,5,0,0,0,8,71,79
1842,2,2,0.1,2,2,64,66
1843,1,5,0.1,2,29,34,63
1844,4,0,0.05,1,8,71,79
1845,3,1,0.1,2,12,52,64
1846,0,2,0.1,2,20,43,63
1847,2,2,0.1,2,2,63,65
1848,1,7,0.1,2,29,34,63
1849,4,0,0.1,2,8,71,79
1850,3,1,0.1,2,13,53,66
1851,0,0,0.1,2,24,41,65
1852,2,0,0.1,2,3,67,70
1853,5,0,0.1,2,9,70,79
1854,1,5,0.1,2,28,37,65
1855,3,2,0.1,2,13,52,65
1856,4,0,0,0,8,71,79
1857,0,1,0.1,2,23,42,65
1858,2,0,0.1,2,5,60,65
1859,5,0,0,0,8,71,79
1860,1,2,0,0,27,38,65
1861,3,1,0.1,2,12,53,65
1862,0,4,0.1,2,23,42,65
1863,2,1,0.1,2,2,63,65
1864,3,2,0.1,2,13,54,67
1865,4,0,0.1,2,9,70,79
1866,0,5,0.1,2,24,39,63
1867,2,1,0.1,2,2,64,66
1868,1,5,0.1,2,28,37,65
1869,5,0,0,0,8,71,79
1870,3,2,0.05,1,13,50,63
1871,4,0,0,0,8,71,79
1872,0,6,0.1,2,24,38,62
1873,2,0,0.1,2,2,66,68
1874,1,5,0.1,2,28,33,61
1875,0,8,0.1,2,23,39,62
1876,2,1,0.1,2,2,63,65
1877,3,2,0.1,2,13,54,67
1878,1,5,0.1,2,28,35,63
1879,5,0,0,0,8,71,79
1880,0,1,0.1,2,22,42,64
1881,4,0,0,0,8,71,79
